text,sentiment,urgency,confusion
Where on the science in writing course website can I find the four essays I need to review?,0,1,1
You have to be patient._x0007_You shouldn't be disappointed._x0007_Just do your part of the job as seriously as possible._x0007_This is not your fault if there are peers that are not as serious as you._x0007_By doing the editing work you will learn a lot._x0007_If some other peers have not understood that... too bad for them._x0007_Keep doing a good work. :),1,0,1
I believe the deadline for the assignment was the 29th and the deadline for the peer reviews was today,1,0,1
"Hopefully, you represent the 'silent majority'!",1,0,1
Thanks a lot for your valuable advice.,1,0,1
"Hey, I received an answer to my mail a few hours ago and the problem is solved now... and the deadline extended, as you may have already seen! _x0007__x0007_Thank you, staff members, for the work you're doing. We all understand this is a quite new course and some technical issues have to be fixed, but we're enjoying it and you're doing the best for making it work :-)_x0007__x0007_(Now it's time for the students to respect their peers' work and take the review process seriously... they will find reviewing is also constructing! And some day they might find themselves reviewing a manuscript in a scientific journal, or a book chapter... so everything you learn today can be really valuable in the future!!)",1,0,1
"Thank you very much, I guess there is some trouble with the grading system, as I've seen other posts complaining about the same issue.",1,0,1
"Apart from that, maybe I should complain also about my reviewers don't giving any feedback, as some other people have done yet. If they can't give explanation for flaws in the essay, why shouldn't they give a grade 3?",0,1,1
Thanks :),1,0,1
"Dear colleagues I have just joint the class yesterday and submitted my assignment and got 14, I am not smart but I have read a lot about writing in science. Do you think I still have the chance to earn the certificate, or it is too late?!",1,1,1
"Take it easy, it is fun and continuous education experience that it should all about. I myself very new to grade someone's scientific writing, it is difficult to be 100% fair although I wish that, but we are here to learn. Tasting the article and give a critique is very technical and subjective process even you tried your best at this level. I had the same same experience: one peer very degraded my work without constructive comment, and the other one's comment was very informative. And I myself degraded someone for the topic being very technical, rough and hard to follow for example although I wished to give him or her 3 in all sections. I did my best to be honest and I am here to learn._x0007_ never give up, just keep learning :)",1,0,1
now seems they changed a bit...,1,0,1
"I got a lazy reviewer too. He/she just made every item a 2, and left no comment at all._x0007__x0007_Actually it's weird that everyone in this forum seems to take peer review seriously, but most of them (or it's just my misconception?) received careless and lazy review.",0,1,1
me the same.,1,0,1
"Eh...sorry to reply a month later, but I posted the question then because the prof. made this \correction\"" in cutting the clutters, so...""",1,0,1
"Well...maybe they are applied in different context. The AW teacher said the recommended average sentence length be 18~25 words, and suggest inversions to \obsure\"" the sentence (i.e. from \""take into consideration\"" to \""into consideration take\"", etc.)_x0007__x0007__x0007_or maybe it's just a matter of flexibility in using a language...""",1,0,0
" I want to join you! I'm a undergraduate majoring in biology, and my email is <emailRedac> ",1,0,1
"I have noticed that, after assigning a score, if I click on the scroll bar at the right border to see the rest of the score-sheet, the score changes to the nearest sentence level._x0007__x0007_Avoiding clicking anywhere on the score-sheet after assigning scores and a quick review before submitting can avoid this.",0,0,1
I know it's silly to ask so....But they keep reminding me there might be updates when none actually is new when I click it open...,1,1,1
"Before I assessed others, the system told me there were 4 for me, and in the end I can only find 3.",0,1,1
"And they can't recognize double-byte symbols. I forgot to switch my input software, and symbols like \?\""just jumped into the passage as \""fused\"" in (with no green or red), and there's no way I can redo it..._x0007__x0007_Whoever reveives that weird marks in their essay, sorry for those \""?\""s, I didn't intend to type those out""",1,1,1
Yes a lot of the low grades that don't seem to match the comments are probably due to technical issues. Reviewers should always check the grades assigned before hitting submit.,1,0,1
YOU NEED TO GIVE THE FEEDBACK ON AT LEAST 3 ASSIGNMENTS THAN ONLY YOU CAN VIEW YOUR OWN GRADES. ONCE YOU HAVE DONE THAT THE EXCLAMATION MARK BESIDES ASSESSMENT PANEL WILL DISAPPEAR.,1,0,1
How can I use the option of third assignment to complete my assignments.,1,1,1
"I did review 4 students' in peer assignment, and can see the reviews I recieved...but the mark was still there",0,1,1
"O do have such a question as Karin - if I had to \include the original introduction and then add my revised introduction so the peer reviewer can see what changes I have made\"" _x0007_Thanking in advance, <nameRedac_<anon_screen_name_redacted>>""",1,1,1
"I was grading an essay and, to my horror, noticed that the points I had just given, turned into zeros! It was lucky I didn't press \Submit\"". So, everyone, after you have edited an essay, check whether the grades are still there!""",0,1,1
"Dear staff members,_x0007_I'd like to learn why do I have \Open Ended Problems\"" - (1) I'd submitted my essay 1, (2) I reviewed some dozen of other essays, (3) I was graded for my essay 1 - but I haven't resubmitted my essay for the lack of time..._x0007_I'm worrying if this problems are  valid and what shall I do,_x0007_Thanking in advance, <nameRedac_<anon_screen_name_redacted>>""",0,1,1
Did you submit assignment 2 or your edited assignment 1? If so then you need to review another 4 essays,1,0,1
You're welcome and glad you're feeling better now :),1,0,1
And remember that this applies to every submission so if you edit and re-submit you need to do another 4,1,0,1
We have to review 4 essays for every one we submit however each essay is only reviewed by 3 peers so there should be 3 scores for each submission_x0007__x0007_Someone reported yesterday that they noticed that selection of the 'I'm unsure about this score' button seems to make the review not be counted,1,0,1
I CAN BET ON IT THAT YOU WOULDN'T FIND IT ONLINE ANYWHERE. YOU CAN CHECK IT THROUGH ONLINE CHECKER OR WHAT SO EVER. PEERS WITHOUT EVEN READING THE TEXT JUST THEY MENTION IT. I SUGGEST TO BE PLEASE FAIR ENOUGH THAT WE CAN PARTICIPATE FURTHER.,0,0,1
"AND PEER REVIEW DOESN'T DEPENDS ON ASSUMPTIONS AND ITS NOT ANY COPY PASTE MATERIAL, I HAVE SELF WRITTEN IT.",0,0,1
"I agree too. Spent a lot of time making revisions and putting comments, and just 1 person bothered to grade my assignment, putting very low grades and no feedback at all._x0007_And this also prevented me from re-submit, since I didn't have a score until after the deadline._x0007_I'm not able to find an answer just yet, but what does it happen if someone submits an assignment but does not complete peer grading? On coursera they simply get a grade zero, but here I'm not so sure..._x0007__x0007_I already submitted the second assigment, so I will wait for that, but I will quit if my score is once again the outcome of trollish people who don't want to help at all.",0,1,1
"**SPOILER ALERT**_x0007_:================================:_x0007_:================================:_x0007_:================================:_x0007_:================================:_x0007_:================================:_x0007_:================================:_x0007_:================================:_x0007_:================================:_x0007_:================================:_x0007_:================================:_x0007_:================================:_x0007_:================================:_x0007__x0007_Rama,_x0007__x0007_The answer to 8.2A, which is an equivalent arithmetic calculation, is not \b & c\""_x0007__x0007_On the other hand, 8.2B is about using whole numbers for communicating with a general audience.....""",1,0,0
"Yeah, well actually I posted my assignment the moment it was announced (like within an hour) as surprisingly I was already working on a manuscript so I had the material ready. I knew there wouldn't be anyone for me to review so soon (as I did not think there would be many if any at all who submitted the assignment right then, and for the same reason I wouldn't also be able to grade anyone else as there would be nothing for me to grade). However 1 day later I was surprised to see my progress panel showing my grade for assignment 2 (I had not peer graded anyone else and still couldn't according to edX- I assumed I can receive my grades only after I peer reviewed other people and so I was surprised to receive my grade so soon). However I could not see any edits (The whole peer edited section of the edX platform is missing from the page) or grades from more than 1 peer. Just a single grade from a single peer.",0,1,1
"Mine has been flagged but I don't know why, I did an edit of an original manuscript so I'm guessing that is why but as you say, it is an edit not a complete re-write so some of it IS the same as the original.",0,0,1
"How can I write a gross pathological description of a cancer specimen without using the same words as in a review article?_x0007__x0007_To give an example, I found this sentence from the article 'LDR Thompson.Squamous cell carcinoma variants of the head and neck.Current Diagnostic Pathology (2003) 9, 384--396'._x0007__x0007_\The gross appearance of verrucous squamous cell carcinoma is usually of a broad-based, warty, exophytic or fungating, bulky, firm to hard, tan or white mass measuring up to 10cm in greatest dimension. \""_x0007__x0007_If I describe VSCC, I may use many of the adjectives used above. How do I go about it?""",1,1,1
"My answer to above mentioned quiz was not b& c but I first answered (c) which was marked wrong then in II attempt I answered (b) which is a whole number, which was again marked wrong. Both are correct according to content matter of the video._x0007_Please rectify the error and upgrade my score as my answer is correct._x0007__x0007_- <nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>>",0,1,1
See here:_x0007_https://class.stanford.edu/courses/Medicine/SciWrite/Fall2<zipRedac>13/discussion/forum/i4x-Medicine-SciWrite-course-Fall2<zipRedac>13-course-materials/threads/5274ebb2d45c9cda7b<zipRedac><zipRedac><zipRedac><zipRedac><zipRedac>a,1,0,1
You could always quote and give the reference?,1,0,1
See here:_x0007_https://class.stanford.edu/courses/Medicine/SciWrite/Fall2<zipRedac>13/discussion/forum/i4x-Medicine-SciWrite-course-Fall2<zipRedac>13-course-materials/threads/5274ebb2d45c9cda7b<zipRedac><zipRedac><zipRedac><zipRedac><zipRedac>a,1,0,1
So if it hasn't been published to be searchable online then it should be okayed by staff and released for grading. _x0007__x0007_Looking on the bright side- whoever flagged it must have considered it to be of publishable quality!,1,0,1
"Hello!_x0007_I've just enrolled recently in this course (found it on Coursera and it took me a while to realize it was on-going here). Writing in sciences is important for me as I'm doing my PhD research in Psychology. So I'm happy to participate in this course. _x0007__x0007_I would like to ask whether it is still possible for me to submit past assignments (including peer reviewed ones - will anyone review them?..) and will it be possible for me to receive the Statement of Accomplishment if I'm able to catch up with the course before it ends?_x0007__x0007_Thank you in advance for your answer. Thank you also for the useful course - as a scientist, I face the shortcomings of others' texts often, but I didn't have a clue how to avoid those.",1,1,1
"Thanks again._x0007_Sincerely,_x0007_<nameRedac_<anon_screen_name_redacted>>",1,0,1
"You are able to still submit two assignments, do the quizzes and take the final exam-only the homework and assignment 1 are closed.  I think that's worth about 80% of the results so although you can't get a distinction a certificate of completion is a possibility",1,0,1
I did not answered( b)& (c) both. I answered in I attempt (c) When it was marked wrong only then in second attempt I marked (b). Two attempts are allowed. Please rectify the error in score . I shall be thankful._x0007__x0007_- <nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>>,0,1,1
Just to add a related grading query - I received 2 reviews yet the third review indicated that my assignment was blank and I receive 0 for all rubric constructs!  Are the scores calculated as the average of 3 peer grades?,0,1,1
"I am lost-- I see one peer-review score but no edits or comments to explain their ratings.  I also see two other peer-reviews, both with ZERO scores and no explanations or comments.  Was I flagged?  If so, how would I know this?  In the Open Problems section it just takes me back to the essay I submitted. _x0007__x0007_I would be happy to resubmit, but I don't even know what was wrong, if anything, with my first submission. _x0007__x0007_Thanks for your advice. _x0007__x0007_<nameRedac_<anon_screen_name_redacted>>",0,1,1
Thanks!,1,0,1
"There is a problem with this video: I can not run it (I've tried several times over a couple of days, with no result).",0,1,1
"Well, I got one excellent review, with lots of good points on how to change my essay,together with a high grade. The other two left hardly any comments/corrections, but they also left very high grades._x0007__x0007_I find that it the essay I'm reviewing is complete shambles it's easier to give good corrections. If it's even halfway decent I struggle to correct it, and just tend to stick in loads of comments. I hope that the comments are helpful as well!",1,0,1
"For my first Assignment 2 peer review I edited the text, made my comments, entered the numerical scores, reviewed the text again,  made one more text comment, then scrolled up to look at the grades one more time. I was horrified to see that the two \3\"" scores I had made had jumped to become \""1\""s. Luckily I was able to correct them and then hit submit, but the experience has given me new respect for those feeling the pain of what seem to be unintended bad scores. _x0007__x0007_I will be doubly sure to check all scores just prior to submit for tmy remaining reviews!""",1,0,1
So--I just tried to resubmit an edited version of my original assignment because I assumed that I got a zero on the submission and the resubmit button was open for me.  But when I deleted the old version and tried to submit an edited version-- I am now told I am past the due date.  _x0007__x0007_I am quite concerned that I did all of this work for no score. Please advise._x0007_<nameRedac_<anon_screen_name_redacted>>,0,1,1
"I just reported the same thing-my scores of 3 jumped to 1! I had time to fix before final submission, thank goodness for the person whose work I was reviewing.",1,1,1
"Yep, the grades I just gave changed twice, from 3's to 1's. You need to recheck them after every change you make.",0,0,1
when submitting a letter to the editor is it necessary to give the refrence to the original article. What kind of format should be followed for the letter to editor ?Should we follow the instructions as given by newspaper or magazine from which we have taken the article ?,1,1,1
"Your essay will receive the middle score from your 3 peer reviewers. The lowest score will not be counted. Thus, if you received an unfair peer review (such as getting all zeros), this will not be counted.",1,0,1
"Apologies, I thought I had replied to your post, but I think there were some issues with the discussion forum that have now been resolved. To answer your questions:_x0007__x0007_ 1. It would be useful to have the original introduction, followed by_x0007_    your version of it! _x0007_ 2. Yes, you are correct. The assignment is indeed_x0007_        similar to the work you described.",1,0,1
"You need a total score of 60% or above at the end of the course to get the certificate, so I definitely think that you can do it!",1,0,1
"You may find Prof. <redacted>'s post on the forum helpful:_x0007_>Just a note for anyone who missed the essay 1 deadline or was unhappy with their final grade, you will have a chance to submit the essay again for a new grade at the end of the course. The third essay assignment is an optional revision. You can submit essay 1 again (or anew) for a new grade. If you submit an essay for this final assignment (it's optional), your lowest score on the 3 essays will be dropped. So don't worry if something went wrong in this submission!",1,0,1
You should be able to access the Essay 2 Peer Grading section now!,1,0,1
That may be because the system is set up so that your essay will receive the middle score from your 3 peer reviewers.,1,0,1
"You can ignore the exclamation mark! _x0007__x0007_Also, you need to review 4 essays before you can access your scores.",1,0,1
"Students with flagged essays require an instructor or TA review. If the essay has no inappropriate content or detectable plagiarism, then the essay will be returned to the peer review queue for grading. We will try to resolve these as fast as possible.",1,0,1
Absolutely!,1,0,1
OK-- but that doesn't really teach me anything  about improving my writing.  It sort of shoots my confidence when I don't know whether this was a technical glitch or my peers truly thought my essay was an abomination.,1,1,1
"I'm glad now that the Course Staff postponed the deadline for peer reviews, and so my essay submission was considered and I was able to do the reviews.",1,0,1
"When grading my peers' first essay in this course, I came across an essay that consisted nearly entirely of excerpts from the paper the essay was discussing. The quotations are clearly marked and cited as such, but there was next to no original content. Obviously, this does not count as original work, but also not as outright plagiarism. I'm wondering how to handle this sort of writing, here in this course and out in the \real world\"".""",1,1,1
Yes that is a good idea! If the grading section was after editing it would help.,1,1,1
"Great questions Karin. I am wondering the same thing. It seems to me that if we choose #3 (and state that clearly) that our task is to make the intro accessible to a wide ranging audience. _x0007_Also, since we are taking someone else's (usually) rather long intro and editing it down to 500 words, what are we supposed to do with the citations? Include some? All? I was thinking something like \ (Smith et al, among others). My goal for this course is to learn to take highly academic/technical writing more accessible to  lay people. (Translation: get rid of the jargon and get to the point.)""",1,1,1
"I'm wondering about this too. It seems to me that if we clearly state we are editing/revising someone else's work, it's not plagiarism - we are, after all just doing this for a course assignment. We're not going to go out and try to publish it as our own. It's just honing our skills right?",1,0,1
"Hi peers,_x0007_same problem here too! I'm editing the introduction of a published paper, but I don't expect rewriting each and every sentence for editing.  Could it be  a plagiarism issue?",1,1,1
It's very kind of you! We students always love learning... no matter how we've been evaluated. And indeed it's another opportunity to learn.,1,0,1
"I have submitted my essay 2 successfully but at the learn-to-grade process, the submit button is not working after I fill in the appropriate grade choices for the learning essay. This process worked fine with the first essay learn-to-grade but I'm using a different wifi system this time (traveling overseas). Any suggestions?",0,1,1
I was trying to do the peer review for the 2nd assignment and the submit button is not working . i tried twice ended up with the same result. how do i submit the peer review please help_x0007__x0007_<nameRedac_<anon_screen_name_redacted>>,0,1,1
I've found 2 situations:_x0007_1. Submit button appears inactive (light colour)- click back into the edit window and it regains the darker colour_x0007_2. Submit button disappears and nothing seems to happen- not sure if this was just slow internet but clicking on the area where it was co-incided with a successful submission_x0007__x0007_Please also remember to check your scores in case they have changed during editing,1,1,1
"Home works closed some time ago as did the first written assignment. It is still possible to get 80% from the quizzes, assignments plus the final exam",1,0,1
"I wrote 2nd Writing Assignment, I got grades, that didn't satisfied me so I made new submission, I also made peer gradings. Unfortunately I got back exactly the same Written Feedback. Is it a mistake of system or I need to wait few days and it will be changed?",0,1,1
"Thank you BeatriceM and Rajhansa for your comments._x0007__x0007_I understand now, a note at the beginning or a footnote in my essay explaining that I am submitting my own already-published piece for review. I am submitting the writing assignment 1 with this note. _x0007__x0007_Regards",1,0,0
"I don't think your question has been answered - I have read from other posts that the later submission's score counts, which in your case is 14. If you're not happy with it though, you can submit your essay again (or a whole new essay) towards the end of the course as the optional essay 3. After that your two highest essay scores will count to your final overall grade.",1,0,1
"This is a course about writing and not \cut-and-paste\"". According to me, a major portion of your submission should be original with your own writing. You can definitely cite/quote other work but the essay cannot simply be a compilation of other cited work. My leaning is towards a rejection of the paper!""",0,1,0
"I think it is an technical issue because i am also experiencing weird things. I have 2 evaluations, both with good grades but no editing text.",1,1,1
"Hello Everyone!_x0007__x0007_I thought you might be interested in reading the very first phrase of an article i just received, which has been just published in the Environmental Health Jl; it resembles to the Watson and Crick (1953) kind of revolutionary in style phrase that Dr. <redacted> discussed in the 2nd week's lecture. _x0007__x0007_\ We report on a novel approach to the analysis of suspended particulate data in a rural setting in southern Ontario. [...] \""_x0007__x0007_Orkin, A., Leece, P., Piggott, T., Burt, P., & Copes, R. (2013). Peak event analysis: a novel empirical method for the evaluation of elevated particulate events. Jl of Environmental Health, 12 :92 (1 November 2013). _x0007__x0007_And here is the link = http://www.ehjournal.net/content/12/1/92/abstract _x0007__x0007_Best from Athens, _x0007__x0007_-Tia""",1,1,1
"A number of questions have been posted recently regarding article submission process. I would highly recommend that anyone considering publication in the future who has not done so already look at websites for journals in your particular field of interest. Most journals have a page with authorship and submission guidelines that is freely accessible for your review-the journal encourages potential authors to look this information up in advance. You will find invaluable information in these guidelines, including overall word length, types of articles accepted, style, reference requirements, etc._x0007__x0007_Not all reviewers would care, but I would welcome the opportunity to review an assignment that was written to a specific journal's requirements! Especially if the author included the journal name and perhaps link to the guidelines so I could confirm they wrote according to the appropriate style.  I think that would be a fantastic help to the author.",1,1,0
"This may be the first time this person has ever tried to write a summary, and perhaps the author has difficulty translating the text into their own words. I would make a few suggestions of translations (but not the entire thing), score them low with an explanation why, but encourage them to continue their learning efforts.",1,0,0
Thanks for clearing that up.,1,0,1
"Dear Professor <redacted> <redacted>, I'm very grateful to you for useful tips - both in lectures and comments - I'm to share with my students and colleagues",1,0,1
"I would like to know how long you had to wait until you received the results from peer grading. _x0007__x0007_For the first assignment, I had to wait less than 24 hours. For the second assignment, I haven't gotten my grades up to now and I'm wondering how long it will take.",1,1,1
"Thanks, Rajhansa.",1,0,1
I am revising/editing someone else's introduction (Option 3). Can I just edit the writing and leave out the citations? This particular paper has so many that it makes it difficult to read for content. Can I just include a link to the original for those interested in the original citations? _x0007_I'm not planning on writing a manuscript but am taking this course to improve my writing and editing skills. All of the citations are distracting and I don't my peer reviewers to lower my grade thinking that the paper is cluttered or difficult to understand (according to the rubric)._x0007_Please help me with this so I can submit the paper soon!,0,1,1
"Me, too._x0007_Because I'm not a not a native English speaker it is a little bit difficult for me to do the homework in time. I need more time, so I'll ask you to be patient with me. I intend to do all my homework because I want to improve my English.",1,0,1
Dear Ms.<redacted>_x0007__x0007_I have a grievance with regard to the peer grading for my second assignment._x0007__x0007_It is with regard to the second grader who has given me a zero for concision whereas the other criteria get 2 and 3. My essay was not incomplete nor was it blank._x0007__x0007_May I request you to look into it and see what can be done!_x0007__x0007_Thanks_x0007__x0007_Devika,0,1,1
And there is always Google Scholar for getting a nice cut-and-paste reference in the three most common formats.,1,0,1
"Well my grader gave me 1's throughout but leaves a comment : \good essay. thanks!\"" _x0007__x0007_I mean, I understand that we all differ and so do our opinions but I don't get it!""",0,0,1
"Personally, I would go so far as to say that the discussion forum implementation is vile.  Coursera's is much better.  But on the other hand, the last two Coursera courses I've had have had no Progress tab and I do find that useful for motivation.",0,0,1
I've just joined the course. I have a question on the 2nd essay assignment. I have an article to rewrite. Should I slice and dice it like I would for a peer review or should I write it from scratch using my own words?,1,1,1
"I graded more than the amount I graded for assignment 2, but it never said that you finished grading. It just keeps saying fetching next assignment after each grade. How many do you have to grade for the second assignment?",1,1,1
"I was curious how and when I can submit the third - optional - essay, Will there be another \writing assignment\"" box?""",1,1,1
"One of the options for essay 2 is: 3. Revise/edit the introduction section of a published manuscript in your field (not your own work). Make it clearer, more succinct, and easier to understand._x0007__x0007_Could people please take note of this when marking work as if it clearly sates in the question that it is not your own work then it is not plagiarism when you do as the question asks, so do not flag work as plagiarism.",1,0,0
"Wow, <redacted> <redacted> sounds like a lovely fellow!_x0007_Great to get the tips and advice of these esteemed editors and academics - thanks! :)",1,1,1
I think I graded about four essays before it said I had graded enough.,1,0,1
"I noticed that too Jackie but, like you, I'm English and feel 'neech' is how it is pronounced. Saying that I've noticed quite a lot of differences in pronunciation across the whole course and we all know how the Americans try to make English their own what with the spelling differences etc. ;-)_x0007__x0007_Before I get complaints that was also tongue in cheek (a joke)",1,0,1
Agreed.,1,0,1
It took about 2 days for my assignment 2 grade to appear. As it is early in the submission process the number of available reviewers will increase as more work is submitted.,1,0,1
You have to submit your work before the peer review pages are made available to you,1,0,1
The length problem is why I chose to simply reference the original paper Marta- you may end up with none of your work visible to reviewers if the original is too long.,1,0,0
"Hi there_x0007__x0007_The percentage of Quizzes (10%), Homeworks (20%) and Essays (50%) adds up to only  80%. _x0007__x0007_Where does the other 20% come from?_x0007_I obviously want to get a distinction seeing as I've persevered thus far!_x0007__x0007_Many thanks _x0007__x0007_Liz",1,1,1
"Ah, I managed to find a related post. _x0007__x0007_Sorry about the unnecessary post!",1,0,1
Are there similar websites for other fields?,1,1,1
"I have submitted the second essay. today, i received the peer grading. unfortunately it was ( zero, 10, 12). The frustration is that some one was able to give you a zero in five areas,neglecting all your effort with no comment._x0007_the question now. should i resubmit the same essay? or try to work a totally new one.",0,1,1
"People are suggesting tech support if this is the case- mind you, if it's assignment one the option to review may be closed now, check the deadlines",1,0,1
Is there a message confirming it was successfully submitted in the assessment panel pages?,1,1,1
"One od my reviewers literally gave me a grade of 1 in my essay; this was in extreme contrast to the other grades I received.....am wondering if grading takes into account that a reviewer may have no knowledge in  an area, hence a poor grade is awarded",1,1,1
"It is distressing, when one tries and gets an extremely poor grade from one out of four persons.",0,1,1
Thanks for sharing the link!,1,0,1
"You can still submit essays 2 and 3 for peer review! As Micahela points out, it's not impossible to pass the course at this point.",1,0,1
"Yes, there will be a Writing Assignment 3 posted toward the end of the course.",1,0,1
"Nehajain, Christine from Germany, Micahela, Pacoa, EElliott - A thousand thanks for your comments. But there is not a complete happiness, my peers reviewers, of this wonderful course, don´t like that paper and I have obtained only few points in my progress bar. I will see what has happened for correcting it._x0007_Please help me, why I have gray bars and not red ones as the others in my progress bar?",1,1,1
"I stated before my assignment to the reviewer to please check grades before submitting. _x0007__x0007_I had three very different peer reviewers: the first only focused on removing clutter, the second seemed to focus on the content (and gave me two 0s), and the last one didn't edit anything.",1,1,1
"The bars for my essays are also grey, I think that's just for colour coding the different components.",1,0,1
"In case someone else comes across this thread, the Final Exam will be worth 20%.",1,0,1
"These suggestions are prompted by a mistake I just made.  I spent a long time editing an essay, had just reread it to make sure I was finished with my comments, and then was called to help someone in the room.  I hit return as I jumped up to help, remembering too late that I had forgotten to score it numerically. I am so sorry -- with the way the system is randomly entering scores the writer could receive any score or it may just throw out my grades and suggested edits._x0007__x0007_A few thoughts on how to improve the system:_x0007__x0007_1) Ensure that the system does not randomly assign scores.  (This is continuing to happen on the second assignment.  I read, score, edit, then rethink/recheck my scores.  Usually the scores have been reset to different numbers while I am editing.  I reenter scores and hit return, hoping for the best.)_x0007__x0007_2) Make it possible for a grader to retrieve a paper within a certain timeframe so they can complete grading and editing if they submit it by mistake too soon. _x0007__x0007_3) Have the system refuse to accept a graded paper until it has checked that the grader has scored it.  Add a prompt -- did you forget to score? _x0007__x0007_I'm not sure what happened to the paper I edited, but I hope that the writer does not receive all zeros along with a page of suggested edits!_x0007__x0007_I have learned a lot from the peer editing process. Thank you!",1,1,1
"I found myself stuck in the cliché usage of verbs. Even including in academic articles, we use the same set of verbs over and over again. I am collecting strong interesting verbs among with my readings now, still they seem rare. _x0007__x0007_Would you please recommend/list some examples of vivid, strong verbs, Dr. <redacted>? _x0007__x0007_Thank you.",1,1,1
Quiz 5 marks not updated on progress panel though the submission was on time do reply.,1,0,1
Not that I know of. It will probably be shared towards the end of the course.,1,0,1
"I had a similar experience to that of Dimpy of a paper being rejected where the reviewers comments on misspecified references made me most dejected. This was before the days of PCs, word processors and refence management software. It wqas not the reviewers comments per se but that I realised I had stuffed up.  I thought I had paid close attention to getting the references correct and the effort I put into the paper that I did not resubmit again for publication.  Forty years later, I am in the process of resubmitting the paper.  I wish I had the advice that we all have received in this course from Dr <redacted> way back then.  My carerr may have been different ;>).  Tcsheuss <nameRedac_<anon_screen_name_redacted>>",1,0,1
"It's simply a screen that lets you see the results of peer review on your work. _x0007__x0007_The use of the word 'problems' in the heading seems to be causing some confusion with people thinking that it means there are things you need to deal with (problems) but the phrase \open ended problems\"" has been used simply as an alternative to 'work' or 'assignments' so the heading could be read as \""View assignments you have ....\""""",1,0,1
I do hope that staff will take these suggestions along with others posted throughout the forum and consider whether it is possible to implement them,1,0,1
Thank you!,1,0,1
It's the same for Essay 02 mark,1,0,1
"Hi,_x0007_Idid not get any work for peer review.How can I submit?",0,1,1
Both are fine on mine - a couple of possibilities spring to mind:_x0007__x0007_quiz - have you saved your answer rather than submitted it?_x0007__x0007_essay - do you have a message to indicate it has been reviewed and graded in the assignment panel pages?,1,0,1
"I am a non-native speaker, and my motto is \When in doubt, consult a dictionary\"". So I consulted \""The Oxford Dictionary of the English Lanuage\"" and found out that both variants are absolutely acceptable. I had never heard \""nitch\"" before the Preofessor used it, I was used to \""neesh\"" - it is obviously a borrowing from French. Yet, who can doubt what the dictionary (and a good one!) says :)?""",1,0,1
"True, 'open ended problems' sounds as though there are no definite solutions possible. :-)_x0007__x0007_Perhaps some of the lessons from this course can be applied, and a simpler term can be used. Like \Assignments\"", for instance.""",1,0,1
"Dear Kristin_x0007__x0007_It's amazing what gets published when you pay! The paper cited below provides plenty of examples of poor writing which is a shame because the results from the primary research are pivotal and the paper by Omer describing these was well written. _x0007__x0007_I knew Omer's paper well before I read Schlaudecker's paper, even so Schlaudecker's paper initially caused me to doubt the primary research. Omer is listed as third author, I wonder if he is willing to take 'public responsibility' for what Schlaudecker has written?_x0007__x0007_PLoS One is a concern of mine because of the lack of peer review prior to publication. I understand what one of the editors described as post-publication peer review as a way to demonstrate credible research. However, as we saw with Wakefield et al's paper about the combined measles, mumps, rubella vaccine causing bowel problems and autism published in The Lancet in the late 9<zipRedac>'s, subsequently retracted and more recently completely withdrawn - once something is in the public arena it can be withdrawn but never forgotten nor the damage undone. _x0007__x0007_Citation:_x0007_Schlaudecker EP, Steinhoff MC, Omer SB, McNeal MM, Roy E, Arifeen SE, et al. IgA and neutralizing antibodies to influenza A virus in human milk: A randomized trial of antenatal influenza immunization. PLoS ONE 2<zipRedac>13:8(8): e<zipRedac><zipRedac>86<zipRedac>. doi:1<zipRedac>.13<zipRedac>1/journal.pone.<zipRedac><zipRedac><zipRedac><zipRedac>86<zipRedac>_x0007__x0007_Kind regards_x0007__x0007_<nameRedac_<anon_screen_name_redacted>>",1,1,1
"I disagree - many taking this course are submitting in a second language and, although I agree that the work is sometimes difficult to read, I don't feel anyone should be penalised for poor written language skills.  The majority are much better at written English than I could even dream of being in any other language. I can only applaud them for trying!_x0007__x0007_Another thought is where would it end - for example, there are many Americanisms that would not be acceptable or normal practice in UK English but does that make them wrong?",1,0,0
Final exame - 20%,1,0,1
"You are absolutely correct.  Do you listen to This American Life?  One of their segments profiles a story that has the exact same situation;  a Professor, now at the U of Chicago I think, was a Balkan refugee in a marginal American High School when he translated an essay from Croatian (?) into English and submitted it as his own.  He attributed this act of plagiarism as the reason he got a scholarship to an exclusive private high school.  You can look it up on the This American Life webpage.  The then student, now a professor, definitely considered it plagiarism.",1,0,0
"Hi all. _x0007_For the second assignmet I chose option 3: Revise/edit the introduction section of a published manuscript. The assignment here states explicitly to revise, not to rewrite. Therefore, I have left some good passages in the text while editing others and my text contains some \plagiarism\"". I certainly don´t want to have my essay flagged so I would like to ask if in this case it is OK to take whole passages from the original text or if I should rewrite everything in my own words._x0007_Thanks for a quick answer.""",1,1,1
